class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41,x42,y42,z42
A,0.708155632019043,0.8191726803779602,2.9357426001297426e-07,0.6403526067733765,0.7851880788803101,-0.019286751747131348,0.5858280658721924,0.7125200629234314,-0.02624821476638317,0.5509735345840454,0.6471151113510132,-0.03335956484079361,0.5233478546142578,0.5995668172836304,-0.04033773019909859,0.6439754962921143,0.5743449926376343,-0.004158287774771452,0.6192491054534912,0.48334094882011414,-0.01918201521039009,0.6035047173500061,0.4296582341194153,-0.03545413166284561,0.5923317074775696,0.3834547996520996,-0.04832646623253822,0.6860191822052002,0.5593457818031311,-0.010333774611353874,0.6755847930908203,0.45019567012786865,-0.020566293969750404,0.6675087809562683,0.3826027512550354,-0.034878335893154144,0.6590530872344971,0.3301778733730316,-0.046620745211839676,0.727465808391571,0.5670429468154907,-0.021168019622564316,0.7361477613449097,0.47077757120132446,-0.035535577684640884,0.738776683807373,0.4092894196510315,-0.04982036352157593,0.7365662455558777,0.3582521080970764,-0.060901939868927,0.7655110955238342,0.5945782661437988,-0.03439508378505707,0.7904126644134521,0.5282927751541138,-0.04844581335783005,0.8042938113212585,0.4858352839946747,-0.05569913238286972,0.8131941556930542,0.44878089427948,-0.06127343326807022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.7132860422134399,0.8210259079933167,2.8777060379070463e-07,0.644099771976471,0.7831255197525024,-0.018642770126461983,0.5917057991027832,0.7125208377838135,-0.025519151240587234,0.558534562587738,0.6494554877281189,-0.03298308700323105,0.5304863452911377,0.6023929119110107,-0.040560532361269,0.6492157578468323,0.5757708549499512,-0.004392009228467941,0.6247514486312866,0.48278531432151794,-0.020450543612241745,0.6084555983543396,0.4271443486213684,-0.03726448118686676,0.5961101055145264,0.3791711628437042,-0.0502854660153389,0.6906256675720215,0.5609235763549805,-0.010950771160423756,0.6802257299423218,0.45392659306526184,-0.02312833070755005,0.672592282295227,0.3857640326023102,-0.03902484104037285,0.6647158861160278,0.33167681097984314,-0.05162935331463814,0.7313196063041687,0.5679330229759216,-0.021974071860313416,0.7396608591079712,0.47352516651153564,-0.03782954439520836,0.7434859275817871,0.4119274914264679,-0.052785322070121765,0.7427964806556702,0.36170846223831177,-0.06385216116905212,0.7691911458969116,0.5936324000358582,-0.03530317172408104,0.7929887175559998,0.5258636474609375,-0.0499127097427845,0.8084554672241211,0.48317328095436096,-0.056878507137298584,0.819807767868042,0.44770264625549316,-0.06189510598778725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.7210743427276611,0.8178890943527222,2.9889542929595336e-07,0.6524640321731567,0.7830858826637268,-0.018469614908099174,0.5992451310157776,0.7115073204040527,-0.024970199912786484,0.5651254057884216,0.6468574404716492,-0.03195436671376228,0.5357742309570312,0.5993368029594421,-0.03909730911254883,0.6582416296005249,0.5735447406768799,-0.004481920041143894,0.6343830227851868,0.47996920347213745,-0.018535291776061058,0.6189360022544861,0.4245711863040924,-0.033485691994428635,0.6079502105712891,0.376099169254303,-0.04562784731388092,0.6996403932571411,0.5590084791183472,-0.011029327288269997,0.6892911195755005,0.4499969780445099,-0.02173815295100212,0.6814876198768616,0.38129186630249023,-0.03607817739248276,0.6742275953292847,0.32833850383758545,-0.047816354781389236,0.740175187587738,0.5666727423667908,-0.021977871656417847,0.7508909106254578,0.4700123369693756,-0.03721622750163078,0.7550169825553894,0.40968048572540283,-0.05143199488520622,0.7547975182533264,0.36097562313079834,-0.06223659589886665,0.7776150703430176,0.5922304391860962,-0.03521247208118439,0.8035789728164673,0.5251767039299011,-0.050277918577194214,0.8188905715942383,0.48133763670921326,-0.05814492329955101,0.830112636089325,0.44339126348495483,-0.0640244409441948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.7559930086135864,0.8025508522987366,2.9033068926764827e-07,0.6844345331192017,0.7583082914352417,-0.014206779189407825,0.6308115720748901,0.6812973022460938,-0.017314786091446877,0.5976526141166687,0.6187084913253784,-0.02207161858677864,0.5691273808479309,0.5779587626457214,-0.02734559029340744,0.6934973001480103,0.5579517483711243,0.0025318260304629803,0.670171320438385,0.4663715362548828,-0.010874130763113499,0.6569989919662476,0.40958333015441895,-0.026002850383520126,0.6474236249923706,0.3605298399925232,-0.037435226142406464,0.7384721636772156,0.5444982647895813,-0.0053223115392029285,0.7350736856460571,0.4351937770843506,-0.013497290201485157,0.7322869300842285,0.36634892225265503,-0.026919938623905182,0.7298459410667419,0.31004345417022705,-0.03783189132809639,0.7818400859832764,0.5514503717422485,-0.017409197986125946,0.7937057614326477,0.45591995120048523,-0.02948150783777237,0.7987467646598816,0.3941085934638977,-0.04202580451965332,0.800570011138916,0.3439757525920868,-0.05129941180348396,0.821435809135437,0.5757306218147278,-0.03160540387034416,0.8409332036972046,0.5036793947219849,-0.041533686220645905,0.8518221378326416,0.4595566987991333,-0.04461750388145447,0.858283519744873,0.4224822521209717,-0.047131262719631195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.7609095573425293,0.8019635081291199,2.7002892011296353e-07,0.691403865814209,0.7517024874687195,-0.012353993952274323,0.6433272361755371,0.6748968958854675,-0.015424341894686222,0.6137932538986206,0.6108551621437073,-0.0206040907651186,0.5835187435150146,0.5691719055175781,-0.02631213329732418,0.7081689834594727,0.5545830130577087,0.005840490106493235,0.6858325004577637,0.46241575479507446,-0.006572703365236521,0.6723698377609253,0.4075370728969574,-0.020714880898594856,0.6639186143875122,0.3601417541503906,-0.03164711594581604,0.7544834613800049,0.5413389801979065,-0.0026260754093527794,0.749345600605011,0.43302297592163086,-0.008384558372199535,0.7448761463165283,0.3652082681655884,-0.020353419706225395,0.7419531941413879,0.31229498982429504,-0.030480964109301567,0.7997015714645386,0.5496785640716553,-0.01538336556404829,0.8128537535667419,0.45852887630462646,-0.024345234036445618,0.8198426365852356,0.3980170488357544,-0.03459708392620087,0.8231722116470337,0.3496803641319275,-0.04298543930053711,0.84041428565979,0.5768961310386658,-0.03039652667939663,0.8637694120407104,0.5135858058929443,-0.03822011500597,0.875771164894104,0.4712652564048767,-0.04056558758020401,0.8828285932540894,0.4361304044723511,-0.0427914634346962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.7634947299957275,0.8032581806182861,2.6177443146480073e-07,0.6907813549041748,0.7556746602058411,-0.01197612565010786,0.6388161182403564,0.6771472692489624,-0.012820497155189514,0.6093809604644775,0.6119230389595032,-0.015741219744086266,0.5825649499893188,0.569378674030304,-0.01878187619149685,0.7056555151939392,0.558032751083374,0.011561492457985878,0.6834781765937805,0.4628204107284546,0.0014236222486943007,0.6700718998908997,0.40588629245758057,-0.011944260448217392,0.6617843508720398,0.35798096656799316,-0.022430842742323875,0.7517620325088501,0.5428621172904968,0.003834971459582448,0.7445663809776306,0.43338197469711304,-0.0006942499312572181,0.7408908009529114,0.3650388717651367,-0.013145893812179565,0.7393184304237366,0.31208208203315735,-0.023563971742987633,0.7972333431243896,0.5489224791526794,-0.008431892842054367,0.8066434860229492,0.4549834132194519,-0.016490081325173378,0.8118233680725098,0.39408761262893677,-0.027946561574935913,0.814332127571106,0.345538854598999,-0.037134673446416855,0.8393867611885071,0.5729711055755615,-0.022957798093557358,0.8609028458595276,0.5057901740074158,-0.029613852500915527,0.8732658624649048,0.46424317359924316,-0.03202621638774872,0.882469117641449,0.4299216866493225,-0.03430112823843956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.7459228038787842,0.8046276569366455,2.7971233862444933e-07,0.6766310930252075,0.7615137100219727,-0.01564801298081875,0.6270676255226135,0.6868833899497986,-0.019609352573752403,0.5983289480209351,0.6240966320037842,-0.024481313303112984,0.573736310005188,0.5787531137466431,-0.029379820451140404,0.6927670836448669,0.5598583221435547,0.0014411656884476542,0.6712636351585388,0.46566686034202576,-0.012015486136078835,0.6562921404838562,0.40887904167175293,-0.026773229241371155,0.6453021168708801,0.36216336488723755,-0.03765349090099335,0.7397406697273254,0.546375572681427,-0.00506499083712697,0.7346965074539185,0.43717288970947266,-0.011856768280267715,0.730697512626648,0.36996543407440186,-0.02358913980424404,0.7270763516426086,0.3189525306224823,-0.03327236324548721,0.7848244905471802,0.553753674030304,-0.016018152236938477,0.7976613640785217,0.46523499488830566,-0.026137448847293854,0.8037723302841187,0.40597373247146606,-0.03656426817178726,0.8064286112785339,0.35868874192237854,-0.044782817363739014,0.8243207335472107,0.5799410939216614,-0.029408777132630348,0.8474156856536865,0.5171644687652588,-0.038013018667697906,0.8606847524642944,0.47480809688568115,-0.040507107973098755,0.870388388633728,0.4384431838989258,-0.04260468855500221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.73761385679245,0.8176305890083313,3.1481761197937885e-07,0.6661766171455383,0.7752909660339355,-0.018580732867121696,0.6127681732177734,0.6997595429420471,-0.02580353245139122,0.5774654746055603,0.6362659931182861,-0.0338168703019619,0.5446262359619141,0.5953224897384644,-0.04215288907289505,0.6724182367324829,0.5684370398521423,0.00021891857613809407,0.6517257690429688,0.47774621844291687,-0.014642429538071156,0.6390063166618347,0.4187901020050049,-0.03211834654211998,0.6305766105651855,0.3690860867500305,-0.04595867916941643,0.7156445980072021,0.5544674396514893,-0.006734368856996298,0.7083063125610352,0.44504451751708984,-0.017064867541193962,0.7053171992301941,0.3772135376930237,-0.03202691674232483,0.7043699026107788,0.32217293977737427,-0.044394221156835556,0.758536696434021,0.5613970160484314,-0.018538808450102806,0.7676125764846802,0.4649006128311157,-0.031896159052848816,0.7746354937553406,0.4029114842414856,-0.04509519785642624,0.7803250551223755,0.3529576063156128,-0.05569584295153618,0.7992014288902283,0.5866791605949402,-0.03303844481706619,0.818767786026001,0.5188335180282593,-0.04396890848875046,0.8313602209091187,0.47559627890586853,-0.0486627034842968,0.8416281342506409,0.43778032064437866,-0.05306323617696762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.7072939276695251,0.8325774073600769,2.934370684215537e-07,0.6349998712539673,0.7946727275848389,-0.017625980079174042,0.5810783505439758,0.7216499447822571,-0.023042887449264526,0.5509800910949707,0.6590415239334106,-0.02927401103079319,0.5255846977233887,0.6127998232841492,-0.03567070513963699,0.6398964524269104,0.5850288271903992,-0.0011391061125323176,0.6149493455886841,0.4949650168418884,-0.01614750735461712,0.5983846783638,0.4392200708389282,-0.032293982803821564,0.5848808288574219,0.3929339647293091,-0.044741492718458176,0.6824405193328857,0.569854736328125,-0.00790257565677166,0.6709965467453003,0.4597819745540619,-0.018874159082770348,0.6615491509437561,0.39121609926223755,-0.03385934978723526,0.6527165770530701,0.3371735215187073,-0.04573836550116539,0.7238733768463135,0.5776448845863342,-0.01927696168422699,0.7306605577468872,0.48217639327049255,-0.0341733880341053,0.7335940599441528,0.4190082252025604,-0.0491531565785408,0.7324541807174683,0.3676595389842987,-0.06034321337938309,0.7619668245315552,0.6047514081001282,-0.03299153223633766,0.785971999168396,0.5368444919586182,-0.046591561287641525,0.7999163866043091,0.49256259202957153,-0.054027825593948364,0.8094260096549988,0.45438846945762634,-0.05972018465399742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.7113611102104187,0.8284091949462891,2.656144602042332e-07,0.6417670249938965,0.7911032438278198,-0.015057474374771118,0.5858079195022583,0.7178131937980652,-0.019220583140850067,0.5509783625602722,0.6565694808959961,-0.02440563403069973,0.5232416391372681,0.6135208010673523,-0.02978295274078846,0.6421829462051392,0.5808590650558472,0.0004636016674339771,0.6146397590637207,0.4904637336730957,-0.012362685054540634,0.5983341932296753,0.4367804527282715,-0.02668292261660099,0.5857241749763489,0.3908636271953583,-0.03839053958654404,0.6846593022346497,0.5653259754180908,-0.0075149438343942165,0.6719295978546143,0.4568333923816681,-0.017145177349448204,0.6630792021751404,0.3896695673465729,-0.031387217342853546,0.654079258441925,0.33753037452697754,-0.042990829795598984,0.7262177467346191,0.5724971890449524,-0.019749054685235023,0.7329779863357544,0.47646015882492065,-0.03418067842721939,0.7344003915786743,0.4150044918060303,-0.04861215502023697,0.7316309213638306,0.3649648427963257,-0.059550922363996506,0.7647067904472351,0.5990317463874817,-0.03391772508621216,0.7877039909362793,0.530968189239502,-0.0476628802716732,0.8008137941360474,0.48730164766311646,-0.05444515123963356,0.8092301487922668,0.450383722782135,-0.05964348092675209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.7209782004356384,0.8245869874954224,2.8621269620998646e-07,0.6514773964881897,0.7865387797355652,-0.01582368277013302,0.5989069938659668,0.7154049277305603,-0.020970482379198074,0.5647316575050354,0.6496342420578003,-0.027305904775857925,0.5346535444259644,0.6029055118560791,-0.033915869891643524,0.6531655192375183,0.5783446431159973,0.0011383373057469726,0.6287816762924194,0.4858386516571045,-0.011556808836758137,0.6125859022140503,0.4305571913719177,-0.026062361896038055,0.6009511947631836,0.38203495740890503,-0.037998367100954056,0.6949378252029419,0.5624634027481079,-0.006728925742208958,0.6843357682228088,0.4541280269622803,-0.015671737492084503,0.6759897470474243,0.38665318489074707,-0.02993716113269329,0.6680207848548889,0.3340313136577606,-0.04189736023545265,0.735917329788208,0.5695768594741821,-0.018991585820913315,0.7473816871643066,0.47261160612106323,-0.033020153641700745,0.7527587413787842,0.41051286458969116,-0.047643523663282394,0.7535197138786316,0.3605414628982544,-0.0589931346476078,0.7738566398620605,0.5955962538719177,-0.033322494477033615,0.7995731830596924,0.5277782678604126,-0.04719770699739456,0.8157656192779541,0.484001487493515,-0.0544421449303627,0.8275956511497498,0.44689977169036865,-0.06009897217154503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.7361199855804443,0.8199071288108826,3.0882037549417873e-07,0.669669508934021,0.7769118547439575,-0.013970019295811653,0.6171674728393555,0.7014398574829102,-0.01903807371854782,0.5838022232055664,0.6392649412155151,-0.0258653424680233,0.5551436543464661,0.5926572680473328,-0.032898902893066406,0.6712563037872314,0.5665176510810852,-0.000221008769585751,0.6493076682090759,0.47018149495124817,-0.01602277345955372,0.6353678107261658,0.41169974207878113,-0.03213520348072052,0.6258739233016968,0.36295565962791443,-0.04416537284851074,0.714371919631958,0.5541698336601257,-0.009147929027676582,0.7044554948806763,0.4465322196483612,-0.019510120153427124,0.6987630128860474,0.377837598323822,-0.03384435549378395,0.694434404373169,0.3248958885669708,-0.04515845701098442,0.7582324743270874,0.5623536705970764,-0.022296039387583733,0.7626568078994751,0.4687514305114746,-0.0354062095284462,0.7651879787445068,0.40856051445007324,-0.047467101365327835,0.7651374936103821,0.3596187233924866,-0.05674238130450249,0.8006507158279419,0.5896154046058655,-0.0376165546476841,0.8208207488059998,0.5226656198501587,-0.04935035482048988,0.8334254622459412,0.4793708026409149,-0.053633689880371094,0.8424975872039795,0.4422175884246826,-0.05674497410655022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.773627758026123,0.7979953289031982,2.826488127993798e-07,0.6991748213768005,0.7541698813438416,-0.014772270806133747,0.6458224654197693,0.6800472140312195,-0.017730098217725754,0.61201012134552,0.6157960295677185,-0.022549962624907494,0.582172155380249,0.568528950214386,-0.02716090902686119,0.7091962099075317,0.5588265657424927,0.007471059914678335,0.6853405237197876,0.4649544954299927,-0.0042587039060890675,0.6703093647956848,0.4094138741493225,-0.018207678571343422,0.6587546467781067,0.36183658242225647,-0.02853820100426674,0.7544703483581543,0.5460572242736816,0.0009221793152391911,0.7493612766265869,0.4364611506462097,-0.004191636573523283,0.7444030046463013,0.36798548698425293,-0.015981893986463547,0.7410346865653992,0.31464365124702454,-0.025757921859622,0.7997149229049683,0.5532770752906799,-0.010332354344427586,0.8101098537445068,0.4606330990791321,-0.01849600113928318,0.8146507143974304,0.4032544195652008,-0.027999691665172577,0.8169414401054382,0.3575858473777771,-0.03549206256866455,0.8413050174713135,0.5770233869552612,-0.024169184267520905,0.8613613247871399,0.5105838179588318,-0.030480794608592987,0.8733686208724976,0.46682000160217285,-0.031666357070207596,0.8817622065544128,0.42984873056411743,-0.032890964299440384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.7694330215454102,0.8046278953552246,2.798269918002916e-07,0.6950320601463318,0.7604048252105713,-0.013627889566123486,0.6418272256851196,0.6791041493415833,-0.014245180413126945,0.6117539405822754,0.6116625666618347,-0.016493961215019226,0.5813165903091431,0.571088969707489,-0.01884019747376442,0.7069105505943298,0.5594726204872131,0.00964307226240635,0.6837592720985413,0.466472864151001,-0.0011808177223429084,0.6688801050186157,0.41073769330978394,-0.01433887891471386,0.6582963466644287,0.3633398115634918,-0.02472626231610775,0.7542844414710999,0.5449526906013489,0.0023694990668445826,0.7482409477233887,0.4390031397342682,-0.003688606433570385,0.7415195107460022,0.36939311027526855,-0.016451451927423477,0.7354044318199158,0.3154650926589966,-0.02676665596663952,0.7999264597892761,0.5523063540458679,-0.009603691287338734,0.8142710328102112,0.4623693823814392,-0.020456988364458084,0.8203538656234741,0.4029109477996826,-0.03210742026567459,0.8225724101066589,0.3558150827884674,-0.040487486869096756,0.8400753736495972,0.5781014561653137,-0.023755833506584167,0.8621846437454224,0.5135326981544495,-0.0336117185652256,0.8731380701065063,0.47185155749320984,-0.0369441956281662,0.8804154396057129,0.4369713068008423,-0.03929645195603371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,0.7495145797729492,0.805867612361908,3.355140734129236e-07,0.6791689395904541,0.7593070268630981,-0.01678232103586197,0.6277515292167664,0.6856260299682617,-0.022540992125868797,0.5964792370796204,0.6236059069633484,-0.029258184134960175,0.5716736912727356,0.5768856406211853,-0.035869050770998,0.6914839148521423,0.5638283491134644,-0.0010885949013754725,0.6696606278419495,0.4697771966457367,-0.017524713650345802,0.655196487903595,0.41117459535598755,-0.034011710435152054,0.6453563570976257,0.36266636848449707,-0.045657869428396225,0.7386440634727478,0.5492011904716492,-0.007922505959868431,0.7327138185501099,0.4410768747329712,-0.017252113670110703,0.7297289371490479,0.3735451102256775,-0.03039858117699623,0.7281352877616882,0.31985366344451904,-0.04068693891167641,0.7841663956642151,0.5548868775367737,-0.019225530326366425,0.7946338057518005,0.4647084176540375,-0.030914418399333954,0.7995955944061279,0.40557408332824707,-0.04086170718073845,0.8022641539573669,0.3571327328681946,-0.04835096374154091,0.8244161605834961,0.5804414749145508,-0.03306752070784569,0.8463130593299866,0.5172539353370667,-0.04157067835330963,0.8588259816169739,0.4751516580581665,-0.04274028539657593,0.8684511184692383,0.43957269191741943,-0.04359805956482887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
